
🇨🇳有線電視(發財貓),#genre#
CNEX紀實頻道,https://www.faintv.com/channel/18295   
鳳凰衛視中文台,https://www.faintv.com/channel/204   
鳳凰衛視資訊台,https://www.faintv.com/channel/120   
鳳凰衛視香港台,https://www.faintv.com/channel/18965   
TVB無綫新聞,https://www.faintv.com/channel/17766   
新唐人電視,https://www.faintv.com/channel/8976   
台灣啟示錄,https://www.faintv.com/channel/18254   
軍武大觀,https://www.faintv.com/channel/17617   
大大平評理,https://www.faintv.com/channel/18310   
政治狠狠問,https://www.faintv.com/channel/21235   
LINE TODAY看世界,https://www.faintv.com/channel/18948   
論政天下之鬥而不破,https://www.faintv.com/channel/16488   
小宇宙大爆發#健康,https://www.faintv.com/channel/18475   
CTWANT周刊王看新聞,https://www.faintv.com/channel/19446   
台視,https://www.faintv.com/channel/19371   
中視,https://www.faintv.com/channel/12921   
中視菁采台,https://www.faintv.com/channel/12923   
華視,https://www.faintv.com/channel/12892   
靖天綜合台,https://www.faintv.com/channel/86   
東森購物3台,https://www.faintv.com/channel/14908   
中天亞洲台,https://www.faintv.com/channel/121   
靖天歡樂台,https://www.faintv.com/channel/107   
Smart知識台,https://www.faintv.com/channel/68   
靖天育樂台,https://www.faintv.com/channel/100   
靖天資訊台,https://www.faintv.com/channel/118   
ETtoday綜合台,https://www.faintv.com/channel/146   
海峽衛視台,https://www.faintv.com/channel/211   
大愛一台,https://www.faintv.com/channel/1869   
大愛二台,https://www.faintv.com/channel/11877   
好消息綜合台,https://www.faintv.com/channel/101   
好消息真理台,https://www.faintv.com/channel/103   
靖天日本台,https://www.faintv.com/channel/224   
靖天國際台,https://www.faintv.com/channel/19056   
楊桃美食台,https://www.faintv.com/channel/16650   
梅迪奇藝術頻道,https://www.faintv.com/channel/246   
雲端創作音樂台,https://www.faintv.com/channel/18271   
雲端電音音樂台,https://www.faintv.com/channel/16174   
吉馬欣代音樂,https://www.faintv.com/channel/18636   
經典串燒歌曲,https://www.faintv.com/channel/18637   
執杯大叔林一峰,https://www.faintv.com/channel/12938   
全民星攻略,https://www.faintv.com/channel/20308   
請問今晚住誰家,https://www.faintv.com/channel/20309   
花甲少年趣旅行,https://www.faintv.com/channel/20559   
龍華卡通台,https://www.faintv.com/channel/89   
靖天卡通台,https://www.faintv.com/channel/104   
靖洋卡通台,https://www.faintv.com/channel/147   
哆啦A夢電影系列,https://www.faintv.com/channel/143   
東森購物5台,https://www.faintv.com/channel/16556   
龍華電影台,https://www.faintv.com/channel/132   
龍華洋片台,https://www.faintv.com/channel/228   
龍華經典台,https://www.faintv.com/channel/234   
靖天映畫台,https://www.faintv.com/channel/114   
東森購物4台,https://www.faintv.com/channel/16555   
龍華日韓台,https://www.faintv.com/channel/116   
龍華戲劇台,https://www.faintv.com/channel/95   
龍華偶像台,https://www.faintv.com/channel/122   
TVB星河台,https://www.faintv.com/channel/17767   
靖天戲劇台,https://www.faintv.com/channel/106   
花系列戲劇,https://www.faintv.com/channel/12491   
雲端電音狂潮,https://www.faintv.com/channel/20370   
美女郊遊遊,https://www.faintv.com/channel/19121   
台灣山步行,https://www.faintv.com/channel/19190   
臺灣文西Only You,https://www.faintv.com/channel/19409   
交換旅遊日記,https://www.faintv.com/channel/18978   
富士山朝聖之旅,https://www.faintv.com/channel/19407   
白種元的巷弄食堂(二),https://www.faintv.com/channel/19194   
啾C物理治療師,https://www.faintv.com/channel/17686   
隱形少女 (護),https://www.faintv.com/channel/21026   
玩命賽道 (輔12),https://www.faintv.com/channel/21028   
末日迷蹤 (護),https://www.faintv.com/channel/17895   
士兵突擊隊 (輔12),https://www.faintv.com/channel/17927   
入侵者 (輔12),https://www.faintv.com/channel/20363   
可不可以，你也剛好喜歡我 (普),https://www.faintv.com/channel/14589   
旺角監獄 (輔12),https://www.faintv.com/channel/15414
神槍手與智多星,https://www.faintv.com/channel/19232   
寒戰2 (輔12),https://www.faintv.com/channel/16473   
無間行者之生死潛行(輔12),https://www.faintv.com/channel/16501   
西遊記：女兒國 (護),https://www.faintv.com/channel/17920   
北海小英雄,https://www.faintv.com/channel/19468   
森林特攻隊大腳丫家族,https://www.faintv.com/channel/15300   
校園爭霸戰 (輔15),https://www.faintv.com/channel/19233   
科技浩劫 (輔15),https://www.faintv.com/channel/17364   
阿虎 (輔15),https://www.faintv.com/channel/19230   
古劍奇譚之流月昭明 (護),https://www.faintv.com/channel/21031   
天師鬥殭屍 (輔12),https://www.faintv.com/channel/21032   
霹靂封靈島,https://www.faintv.com/channel/18244   
EuroNews,https://www.faintv.com/channel/17576   
CNA News,https://www.faintv.com/channel/12284   
CCTV4國際中文,https://www.faintv.com/channel/1384   
FRANCE 24,https://www.faintv.com/channel/16271   
ARIRANG NEWS,https://www.faintv.com/channel/16272   
無上師電視台,https://www.faintv.com/channel/495   
生命電視台,https://www.faintv.com/channel/974   
KOOLAA,https://www.faintv.com/channel/19028   
Pace Sport,https://www.faintv.com/channel/5353   
MOMO運動綜合台(VIP),https://www.faintv.com/channel/14009   
博斯高球一台(VIP),https://www.faintv.com/channel/108   
博斯高球二台(VIP),https://www.faintv.com/channel/125   
博斯無限台　(VIP),https://www.faintv.com/channel/129   
博斯無限二台(VIP),https://www.faintv.com/channel/418   
博斯網球台　(VIP),https://www.faintv.com/channel/53   
博斯魅力台　(VIP),https://www.faintv.com/channel/135   
博斯運動一台(VIP),https://www.faintv.com/channel/102   
博斯運動二台(VIP),https://www.faintv.com/channel/124   
統一獅經典回看,https://www.faintv.com/channel/16732   
富邦悍將經典回看,https://www.faintv.com/channel/16731


🍄夜視嗅探,#genre#
parse=1
ua=com.fongmi.android.tv/0803 (Linux;Android 14) AndroidXMedia3/1.4.0

民視第一台,https://live.yes2049.com/channels/ftvone/
民視台灣台,https://live.yes2049.com/channels/ftvhd/
民視HD,https://live.yes2049.com/channels/ftv-hd/
中視HD,https://live.yes2049.com/channels/ctv-hd/
中視經典台,https://live.yes2049.com/channels/ctv-classic/
華視,https://live.yes2049.com/channels/cts-hd/
三立綜合台,https://live.yes2049.com/channels/set/
客家電視台,https://live.yes2049.com/channels/hakkatv/
八大綜合台(CH28),https://live.yes2049.com/channels/gtv-ch28/
中視菁采台,https://live.yes2049.com/channels/ctv-bravo/
TVBS精采台,https://live.yes2049.com/channels/tvbs-e/
愛爾達娛樂台,https://live.yes2049.com/channels/eltatv-entertainment/
靖天綜合台,https://live.yes2049.com/channels/goldentv-mod303/
新唐人亞太電視台,https://live.yes2049.com/channels/ntdtv/
中天綜合台,https://live.yes2049.com/channels/ctitv-ch36/
鏡電視新聞台,https://live.yes2049.com/channels/mnews/
東森新聞台,https://live.yes2049.com/channels/ebcnews/
華視新聞台,https://live.yes2049.com/channels/cts/
民視電視台(新聞),https://live.yes2049.com/channels/ftvnews/
三立電視台iNEWs,https://live.yes2049.com/channels/set-inews/
TVBS 55台,https://live.yes2049.com/channels/tvbs55/
中視新聞台,https://live.yes2049.com/channels/ctv/
中天電視台(新聞),https://live.yes2049.com/channels/cti/
寰宇電視台(新聞),https://live.yes2049.com/channels/globalnews/
TVBS 56台,https://live.yes2049.com/channels/tvbs56/
好消息電視台(綜合台),https://live.yes2049.com/channels/goodtv-ch1/
三立電視台(新聞),https://live.yes2049.com/channels/setnews/
台視新聞台,https://live.yes2049.com/channels/ttv/
中天亞洲台,https://live.yes2049.com/channels/ctiasia/
CCTV4中文國際頻道,https://live.yes2049.com/channels/cctv4/
公共電視台(公視),https://live.yes2049.com/channels/pts/
TV BRICS中文台,https://live.yes2049.com/channels/tv-brics-chinese/
Taiwan+(台灣+),https://live.yes2049.com/channels/taiwanplus/
年代新聞台,https://live.yes2049.com/channels/era-news/
靖天日本台,https://live.yes2049.com/channels/goldentv-japan/
民視綜藝台,https://live.yes2049.com/channels/ftv-variety-show/
民視旅遊台,https://live.yes2049.com/channels/ftv-travel/
幸福空間居家台,https://live.yes2049.com/channels/gstv/
信大電視台,https://live.yes2049.com/channels/sindatv/
誠心電視台,https://live.yes2049.com/channels/chengsintv/
華視綜藝頻道,https://live.yes2049.com/channels/cts-entertainment/
公視台語台,https://live.yes2049.com/channels/pts2/
天良電視台,https://live.yes2049.com/channels/tltv/
信吉衛視電視台,https://live.yes2049.com/channels/sjtv/
海豚電視台,https://live.yes2049.com/channels/dolphin-tv/
桐瑛虎尾電視臺,https://live.yes2049.com/channels/broadcasting-media-production-company/
雙子衛視電視台,https://live.yes2049.com/channels/tjtv/
momo購物一台(48頻道),https://live.yes2049.com/channels/momo-ch48/
momo購物二台(35頻道),https://live.yes2049.com/channels/momo-ch35/
東森購物台CH34,https://live.yes2049.com/channels/ebc-ch34/
東森購物台CH46,https://live.yes2049.com/channels/ebc-ch46/
東森購物台CH47,https://live.yes2049.com/channels/ebc-ch47/
東森購物台CH60,https://live.yes2049.com/channels/ebc-ch60/
ViVa TV美好購物1台,https://live.yes2049.com/channels/viva-tv1/
ViVa TV美好購物2台,https://live.yes2049.com/channels/viva-tv2/
imode TV時尚頻道,https://live.yes2049.com/channels/imode-tv/
新天地民俗台,https://live.yes2049.com/channels/stdtv-115/
天美麗電視台,https://live.yes2049.com/channels/hocom/
番薯衛星電視台,https://live.yes2049.com/channels/fanstv/
大立電視台,https://live.yes2049.com/channels/dalitv/
原住民族電視台,https://live.yes2049.com/channels/titv/
三大一台(三大有線電視),https://live.yes2049.com/channels/sdtv/
衛視中文台,https://live.yes2049.com/channels/star-chinese-channel/
TVBS 42 歡樂台,https://live.yes2049.com/channels/tvbs42/
緯來日本台,https://live.yes2049.com/channels/videoland-japan/
緯來育樂台,https://live.yes2049.com/channels/videoland-maxtv/
博斯高球台,https://live.yes2049.com/channels/sportcast-golf/
博斯高球二台,https://live.yes2049.com/channels/sportcast-golf2/
博斯運動一台,https://live.yes2049.com/channels/sportcast-mod212/
博斯運動二台,https://live.yes2049.com/channels/sportcast-mod217/
博斯無限台,https://live.yes2049.com/channels/sportcast-mod208/
博斯無限二台,https://live.yes2049.com/channels/sportcast-mod209/
博斯網球台,https://live.yes2049.com/channels/sportcast-mod206/
博斯魅力台,https://live.yes2049.com/channels/sportcast-mod207/
TRACE Sport Stars,https://live.yes2049.com/channels/trace-sport-stars/
智林體育台,https://live.yes2049.com/channels/oursport/
時尚運動X,https://live.yes2049.com/channels/sports-x/
CCTV5體育頻道,https://live.yes2049.com/channels/cctv5/
CCTV5+體育賽事頻道,https://live.yes2049.com/channels/cctv5-plus/
GINX Esports TV,https://live.yes2049.com/channels/ginx-esports-tv/
愛爾達體育1台,https://live.yes2049.com/channels/elta-tv-1/
愛爾達體育2台,https://live.yes2049.com/channels/elta-tv-2/
愛爾達體育3台,https://live.yes2049.com/channels/elta-tv-3/
愛爾達體育4台,https://live.yes2049.com/channels/elta-tv-3/
緯來體育台,https://live.yes2049.com/channels/videoland-sports/?utm=TW38136
ELEVEN體育1台（DAZN 1）,https://live.yes2049.com/channels/eleven-sports-1/
ELEVEN體育2台（DAZN 2）,https://live.yes2049.com/channels/eleven-sports-2/
勁爆體育,https://live.yes2049.com/channels/sitv-sports/
五星體育,https://live.yes2049.com/channels/great-sports/
ESPN,https://live.yes2049.com/channels/espn/
ESPN 2,https://live.yes2049.com/channels/espn2/
飛碟電台,https://live.yes2049.com/radio/uforadio/
中廣新聞網,https://live.yes2049.com/radio/bbc-news-radio/
中廣流行網 FM103,https://live.yes2049.com/radio/i-like-radio-fm103/
中廣音樂網 FM96,https://live.yes2049.com/radio/i-radio-fm96/
中廣鄉親網 COUNTRY,https://live.yes2049.com/radio/bbc-country/
中廣 I go AM531,https://live.yes2049.com/radio/i-go-am531/
亞洲電台 FM92.7,https://live.yes2049.com/radio/asia-fm927/
亞太電台 FM92.3,https://live.yes2049.com/radio/asia-fm923/
飛揚電台(飛揚調頻)FM89.5,https://live.yes2049.com/radio/asia-fm895/
愛樂電台 FM99.7,https://live.yes2049.com/radio/fm997/
國立教育廣播電台(臺北總臺FM臺),https://live.yes2049.com/radio/ner-taipei-fm/
國立教育廣播電台(臺北總臺AM臺),https://live.yes2049.com/radio/ner-taipei-am/
國立教育廣播電台(臺中AM臺),https://live.yes2049.com/radio/ner-taichung-am/
國立教育廣播電台(彰化分臺FM),https://live.yes2049.com/radio/ner-changhua-fm/
國立教育廣播電台(高雄分臺),https://live.yes2049.com/radio/ner-kaohsiung/
國立教育廣播電台(臺東分臺FM-1),https://live.yes2049.com/radio/ner-taitung-fm1029/
國立教育廣播電台(臺東分臺FM-2),https://live.yes2049.com/radio/ner-taitung-fm1005/
國立教育廣播電台(花蓮分臺FM-1),https://live.yes2049.com/radio/ner-hualien-fm1/
國立教育廣播電台(花蓮分臺FM-2),https://live.yes2049.com/radio/ner-hualien-fm2/
好事989電台,https://live.yes2049.com/radio/bestradio-fm989/
好事935電台,https://live.yes2049.com/radio/bestradio-fm935/
港都983電台,https://live.yes2049.com/radio/bestradio-fm983/
好事903電台,https://live.yes2049.com/radio/bestradio-fm903/
愛樂電台(On Air),https://live.yes2049.com/radio/e-classical-on-air/
愛樂電台(Jazz Online),https://live.yes2049.com/radio/e-classical-jazz-online/
愛樂電台(OBG Online),https://live.yes2049.com/radio/e-classical-obg-online/
愛樂電台(Kids Online),https://live.yes2049.com/radio/e-classical-kids-online/
愛樂電台(UR Classical),https://live.yes2049.com/radio/e-classical-ur-classical/


民視第一台,video://https://live.yes2049.com/channels/ftvone/
民視台灣台,video://https://live.yes2049.com/channels/ftvhd/
民視HD,video://https://live.yes2049.com/channels/ftv-hd/
中視HD,video://https://live.yes2049.com/channels/ctv-hd/
中視經典台,video://https://live.yes2049.com/channels/ctv-classic/
華視,video://https://live.yes2049.com/channels/cts-hd/
三立綜合台,video://https://live.yes2049.com/channels/set/
客家電視台,video://https://live.yes2049.com/channels/hakkatv/
八大綜合台(CH28),video://https://live.yes2049.com/channels/gtv-ch28/
中視菁采台,video://https://live.yes2049.com/channels/ctv-bravo/
TVBS精采台,video://https://live.yes2049.com/channels/tvbs-e/
愛爾達娛樂台,video://https://live.yes2049.com/channels/eltatv-entertainment/
靖天綜合台,video://https://live.yes2049.com/channels/goldentv-mod303/
新唐人亞太電視台,video://https://live.yes2049.com/channels/ntdtv/
中天綜合台,video://https://live.yes2049.com/channels/ctitv-ch36/
鏡電視新聞台,video://https://live.yes2049.com/channels/mnews/
東森新聞台,video://https://live.yes2049.com/channels/ebcnews/
華視新聞台,video://https://live.yes2049.com/channels/cts/
民視電視台(新聞),video://https://live.yes2049.com/channels/ftvnews/
三立電視台iNEWs,video://https://live.yes2049.com/channels/set-inews/
TVBS 55台,video://https://live.yes2049.com/channels/tvbs55/
中視新聞台,video://https://live.yes2049.com/channels/ctv/
中天電視台(新聞),video://https://live.yes2049.com/channels/cti/
寰宇電視台(新聞),video://https://live.yes2049.com/channels/globalnews/
TVBS 56台,video://https://live.yes2049.com/channels/tvbs56/
好消息電視台(綜合台),video://https://live.yes2049.com/channels/goodtv-ch1/
三立電視台(新聞),video://https://live.yes2049.com/channels/setnews/
台視新聞台,video://https://live.yes2049.com/channels/ttv/
中天亞洲台,video://https://live.yes2049.com/channels/ctiasia/
CCTV4中文國際頻道,video://https://live.yes2049.com/channels/cctv4/
公共電視台(公視),video://https://live.yes2049.com/channels/pts/
TV BRICS中文台,video://https://live.yes2049.com/channels/tv-brics-chinese/
Taiwan+(台灣+),video://https://live.yes2049.com/channels/taiwanplus/
年代新聞台,video://https://live.yes2049.com/channels/era-news/
靖天日本台,video://https://live.yes2049.com/channels/goldentv-japan/
民視綜藝台,video://https://live.yes2049.com/channels/ftv-variety-show/
民視旅遊台,video://https://live.yes2049.com/channels/ftv-travel/
幸福空間居家台,video://https://live.yes2049.com/channels/gstv/
信大電視台,video://https://live.yes2049.com/channels/sindatv/
誠心電視台,video://https://live.yes2049.com/channels/chengsintv/
華視綜藝頻道,video://https://live.yes2049.com/channels/cts-entertainment/
公視台語台,video://https://live.yes2049.com/channels/pts2/
天良電視台,video://https://live.yes2049.com/channels/tltv/
信吉衛視電視台,video://https://live.yes2049.com/channels/sjtv/
海豚電視台,video://https://live.yes2049.com/channels/dolphin-tv/
桐瑛虎尾電視臺,video://https://live.yes2049.com/channels/broadcasting-media-production-company/
雙子衛視電視台,video://https://live.yes2049.com/channels/tjtv/
momo購物一台(48頻道),video://https://live.yes2049.com/channels/momo-ch48/
momo購物二台(35頻道),video://https://live.yes2049.com/channels/momo-ch35/
東森購物台CH34,video://https://live.yes2049.com/channels/ebc-ch34/
東森購物台CH46,video://https://live.yes2049.com/channels/ebc-ch46/
東森購物台CH47,video://https://live.yes2049.com/channels/ebc-ch47/
東森購物台CH60,video://https://live.yes2049.com/channels/ebc-ch60/
ViVa TV美好購物1台,video://https://live.yes2049.com/channels/viva-tv1/
ViVa TV美好購物2台,video://https://live.yes2049.com/channels/viva-tv2/
imode TV時尚頻道,video://https://live.yes2049.com/channels/imode-tv/
新天地民俗台,video://https://live.yes2049.com/channels/stdtv-115/
天美麗電視台,video://https://live.yes2049.com/channels/hocom/
番薯衛星電視台,video://https://live.yes2049.com/channels/fanstv/
大立電視台,video://https://live.yes2049.com/channels/dalitv/
原住民族電視台,video://https://live.yes2049.com/channels/titv/
三大一台(三大有線電視),video://https://live.yes2049.com/channels/sdtv/
衛視中文台,video://https://live.yes2049.com/channels/star-chinese-channel/
TVBS 42 歡樂台,video://https://live.yes2049.com/channels/tvbs42/
緯來日本台,video://https://live.yes2049.com/channels/videoland-japan/
緯來育樂台,video://https://live.yes2049.com/channels/videoland-maxtv/
博斯高球台,video://https://live.yes2049.com/channels/sportcast-golf/
博斯高球二台,video://https://live.yes2049.com/channels/sportcast-golf2/
博斯運動一台,video://https://live.yes2049.com/channels/sportcast-mod212/
博斯運動二台,video://https://live.yes2049.com/channels/sportcast-mod217/
博斯無限台,video://https://live.yes2049.com/channels/sportcast-mod208/
博斯無限二台,video://https://live.yes2049.com/channels/sportcast-mod209/
博斯網球台,video://https://live.yes2049.com/channels/sportcast-mod206/
博斯魅力台,video://https://live.yes2049.com/channels/sportcast-mod207/
TRACE Sport Stars,video://https://live.yes2049.com/channels/trace-sport-stars/
智林體育台,video://https://live.yes2049.com/channels/oursport/
時尚運動X,video://https://live.yes2049.com/channels/sports-x/
CCTV5體育頻道,video://https://live.yes2049.com/channels/cctv5/
CCTV5+體育賽事頻道,video://https://live.yes2049.com/channels/cctv5-plus/
GINX Esports TV,video://https://live.yes2049.com/channels/ginx-esports-tv/
愛爾達體育1台,video://https://live.yes2049.com/channels/elta-tv-1/
愛爾達體育2台,video://https://live.yes2049.com/channels/elta-tv-2/
愛爾達體育3台,video://https://live.yes2049.com/channels/elta-tv-3/
愛爾達體育4台,video://https://live.yes2049.com/channels/elta-tv-3/
緯來體育台,video://https://live.yes2049.com/channels/videoland-sports/?utm=TW38136
ELEVEN體育1台（DAZN 1）,video://https://live.yes2049.com/channels/eleven-sports-1/
ELEVEN體育2台（DAZN 2）,video://https://live.yes2049.com/channels/eleven-sports-2/
勁爆體育,video://https://live.yes2049.com/channels/sitv-sports/
五星體育,video://https://live.yes2049.com/channels/great-sports/
ESPN,video://https://live.yes2049.com/channels/espn/
ESPN 2,video://https://live.yes2049.com/channels/espn2/
飛碟電台,video://https://live.yes2049.com/radio/uforadio/
中廣新聞網,video://https://live.yes2049.com/radio/bbc-news-radio/
中廣流行網 FM103,video://https://live.yes2049.com/radio/i-like-radio-fm103/
中廣音樂網 FM96,video://https://live.yes2049.com/radio/i-radio-fm96/
中廣鄉親網 COUNTRY,video://https://live.yes2049.com/radio/bbc-country/
中廣 I go AM531,video://https://live.yes2049.com/radio/i-go-am531/
亞洲電台 FM92.7,video://https://live.yes2049.com/radio/asia-fm927/
亞太電台 FM92.3,video://https://live.yes2049.com/radio/asia-fm923/
飛揚電台(飛揚調頻)FM89.5,video://https://live.yes2049.com/radio/asia-fm895/
愛樂電台 FM99.7,video://https://live.yes2049.com/radio/fm997/
國立教育廣播電台(臺北總臺FM臺),video://https://live.yes2049.com/radio/ner-taipei-fm/
國立教育廣播電台(臺北總臺AM臺),video://https://live.yes2049.com/radio/ner-taipei-am/
國立教育廣播電台(臺中AM臺),video://https://live.yes2049.com/radio/ner-taichung-am/
國立教育廣播電台(彰化分臺FM),video://https://live.yes2049.com/radio/ner-changhua-fm/
國立教育廣播電台(高雄分臺),video://https://live.yes2049.com/radio/ner-kaohsiung/
國立教育廣播電台(臺東分臺FM-1),video://https://live.yes2049.com/radio/ner-taitung-fm1029/
國立教育廣播電台(臺東分臺FM-2),video://https://live.yes2049.com/radio/ner-taitung-fm1005/
國立教育廣播電台(花蓮分臺FM-1),video://https://live.yes2049.com/radio/ner-hualien-fm1/
國立教育廣播電台(花蓮分臺FM-2),video://https://live.yes2049.com/radio/ner-hualien-fm2/
好事989電台,video://https://live.yes2049.com/radio/bestradio-fm989/
好事935電台,video://https://live.yes2049.com/radio/bestradio-fm935/
港都983電台,video://https://live.yes2049.com/radio/bestradio-fm983/
好事903電台,video://https://live.yes2049.com/radio/bestradio-fm903/
愛樂電台(On Air),video://https://live.yes2049.com/radio/e-classical-on-air/
愛樂電台(Jazz Online),video://https://live.yes2049.com/radio/e-classical-jazz-online/
愛樂電台(OBG Online),video://https://live.yes2049.com/radio/e-classical-obg-online/
愛樂電台(Kids Online),video://https://live.yes2049.com/radio/e-classical-kids-online/
愛樂電台(UR Classical),video://https://live.yes2049.com/radio/e-classical-ur-classical/



🌍YT新聞,#genre#


台視,https://www.youtube.com/live/uDqQo8a7Xmk?si=5M7fvmHvt19Uc2_L
公視,https://www.youtube.com/watch?v=C6gYqSHLRw4
鏡電視新聞台,https://www.youtube.com/watch?v=5n0y6b0Q25o
台視新聞台,https://www.youtube.com/watch?v=sNtCBxP-8LY&pp=ygUG5Y-w6KaW
民視新聞台,https://www.youtube.com/watch?v=ylYJSBUgaMA&pp=ygUG5rCR6KaW
中視新聞台,https://www.youtube.com/watch?v=TCnaIE_SAtM
華視新聞台,https://www.youtube.com/watch?v=wM0g8EoUZ_E&pp=0gcJCQQLAYcqIYzv
華視新聞台,https://www.youtube.com/watch?v=wM0g8EoUZ_E
公視新聞網,https://www.youtube.com/watch?v=quwqlazU-c8&pp=0gcJCU8Co7VqN5tD
東森新聞台,https://www.youtube.com/watch?v=V1p33hqPrUk&pp=ygUM5Lic5qOu5paw6Ze7
東森財經台,https://www.youtube.com/watch?v=1I2iq41Akmo
中天新聞台,https://www.youtube.com/watch?v=vr3XyVCR4T0
TVBSNews,https://www.youtube.com/live/m_dhMSvUCIc?si=wqvlM33NhVW2LTvg
寰宇新聞台灣台,https://www.youtube.com/watch?v=w87VGpgd90U
寰宇新聞台,https://www.youtube.com/watch?v=6IquAgfvYmc&pp=ygUS55Kw5a6H5ZyL6Zqb5paw6IGe0gcJCQQLAYcqIYzv
寰宇新聞財經台,https://www.youtube.com/watch?v=yAUQQ0DhPxI&pp=ygUS55Kw5a6H5ZyL6Zqb5paw6IGe
三立新聞,https://www.youtube.com/watch?v=QsGswQvRmtU&pp=ygUG5LiJ56uL
三立新聞海外,https://www.youtube.com/watch?v=hGJkDZDchYI
三立新聞,https://www.youtube.com/watch?v=QsGswQvRmtU
三立新聞網,https://www.youtube.com/watch?v=XtllcS--JCs
三立LIVE,https://www.youtube.com/watch?v=YpnpivjRr7U
三立INEW,https://www.youtube.com/watch?v=kMwoV2js-B4
三立財經,https://www.youtube.com/watch?v=1mbhK0xfohY
非凡新聞,https://www.youtube.com/live/wAUx3pywTt8?si=PPTd7O_QbGsJKkwU
非凡財經,https://www.youtube.com/watch?v=xLqt2p6Dowo
鳳凰衛視資訊台,https://www.youtube.com/watch?v=fN9uYWCjQaw
信大電視台,https://www.youtube.com/watch?v=3MakY86sYn8
正德電視台,https://www.youtube.com/watch?v=wIicpuUDgv4
三大一台,https://www.youtube.com/watch?v=-f6tfM1s8tA&pp=uAQw
國會頻道2,https://www.youtube.com/watch?v=Lj8OWF6nzcg
國會頻道,https://www.youtube.com/watch?v=IvAXtzx5cUI
國會頻道,https://www.youtube.com/watch?v=Af0TFVbxvAQ
國會頻道,https://www.youtube.com/watch?v=Qo9QwuCpV3s
國會頻道,https://www.youtube.com/watch?v=yUx5lB4mhZk
國會頻道,https://www.youtube.com/watch?v=tDg3bJFYLzI

🐻台灣（火星KDS直播）,#genre# 
愛爾達體育1台,video://https://www.kds.tw/tv/sports-tv-live-streaming/elta-sports-1/
愛爾達體育2台,video://https://www.kds.tw/tv/sports-tv-live-streaming/elta-sports-2/
愛爾達體育3台,video://https://www.kds.tw/tv/sports-tv-live-streaming/elta-sports-3/
緯來體育台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-sports-channel/
DAZN 1,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/dazn-1/
愛爾達綜合台,video://https://www.kds.tw/zh-hant/臺灣/elta-戲劇/
台視,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ttv-variety/
台視,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ttv/
民視,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ftv/
民視台灣台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ftv-taiwan/
中視,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/cts-2/
華視,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/cts/
EYE 旅游台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/eye-tv-travel/
EYE 戲劇台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/eye-tv-drama/
MTV台灣台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/mtv-live/
華藝中文台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/star-movies-chinese/
東森幼幼台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/yoyo-tv/
HBO,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/hbo/
HBO强檔,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/hbo-signature-taiwan/
好莱塢電影台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/hollywood-movies/
美亞電影台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/matv/
緯來電影台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-movie/
龍祥時代,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ls-time/
東森電影台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ettv-movie/
東森洋片台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/ettv-western/
龍華洋片台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/lunghua-western/
緯來綜合台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-ontv/
緯來育樂台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-max-tv/
緯來戲劇台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-gtv/
緯來日本台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/videoland-japan-channel/
三立台灣台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/sanli-taiwan/
三立戲劇台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/sanli-drama/
三立綜合台,video://https://www.kds.tw/tv/china-tv-channels-online/taiwan-tv-channels-online/sanli-metro/
